MIC,ticker,CIK,ISIN,GICS Sector,GICS Industry
XNGS,ESGRP,0001363829,US29359U1097,40,403010
XNCM,RPAY,0001720592,KYG8857R1002,40,402010
XNGS,CRNX,0001658247,US22663K1079,35,352010
XNGS,CCB,0001437958,US19046P2092,40,401010
XNGS,ALLK,0001564824,US01671P1003,35,352010
XNYS,CANG,0001725123,US1375861036,25,255040
XNYS,BE,0001664703,US0937121079,20,201040
XNCM,ESTA,0001688757,VGG312491084,35,351010
XNGS,REPL,0001737953,US76029N1063,35,352010
XNCM,MESA,0000810332,US5904791358,20,203020
XNYS,DAVA,0001656081,US29260V1052,45,451020
XNMS,PT,0001716338,US72352G2066,40,402020
XNMS,AQST,0001398733,US03843E1047,35,352020
XNYS,CWK,0001628369,GB00BFZ4N465,60,602010
XNGS,PDD,0001737806,US7223041028,25,255030
XNYS,VRT,0001674101,US92537N1081,20,201040
XNCM,ADIL,0001513525,US00688A2050,35,352020
XNGS,SONO,0001314727,US83570H1086,25,252010
XNMS,CMLS,0001058623,US2310828015,50,502010
XNCM,GTEC,0001735041,VGG4095T1075,20,201060
XNMS,AMAL,0000919192,US0226711010,40,401010
XNCM,PAYS,0001496443,US70451A1043,40,402010
XNGS,PCB,0001423869,US69320M1099,40,401010
XNYS,AMTB,0001734342,US0235761014,40,401010
XNCM,UOKA,0001741534,KYG592901097,60,602010
XNCM,ALAR,0001725332,US78643B5003,45,451030
XNCM,TOTA,0001822791,VGG8959N1069,35,352010
XNGS,KLXE,0001738827,US48253L2051,10,101010
XNCM,AEYE,0001362190,US0507342014,45,451030
XNCM,INMB,0001711754,US45782T1051,35,352010
XNGS,ARVN,0001655759,US04335A1051,35,352020
XNYS,NIO,0001736541,US62914V1061,25,251020
XNCM,CHR,0001738758,KYG399732042,50,502030
XNMS,YI,0001738906,US68247Q2012,30,301010
XNGS,FTDR,0001727263,US35905A1097,25,253020
XNCM,FVCB,0001675644,US36120Q1013,40,401010
XNYS,XYF,0001725033,US98372W2026,40,402020
XNGS,BSVN,0001746129,US06652N1072,40,401010
XNYS,EB,0001475115,US29975E1091,50,502020
XNYS,ELAN,0001739104,US28414H1032,35,352020
XNMS,STRO,0001382101,US8693671021,35,352010
XNCM,BSGM,0001530766,US09073N3008,35,351010
XNMS,KOD,0001468748,US50015M1099,35,352010
XNGS,VIOT,0001742770,US92762J1034,25,252010
XNGS,CBNK,0001419536,US1397371006,40,401010
XNCM,SNCR,0001131554,US87157B4005,45,451030
XNGS,UPWK,0001627475,US91688F1049,20,202020
XNYS,ESTC,0001707753,NL0013056914,45,451030
XNGS,GH,0001576280,US40131M1099,35,351020
XNGS,ALLO,0001737287,US0197701065,35,352010
XNCM,EQ,0001746466,US29446K1060,35,352010
XNYS,REZI,0001740332,US76118Y1047,20,201020
XNYS,ACA,0001739445,US0396531008,20,201030
XNCM,BTCT,0001796514,KYG6055H1552,45,451030
XNYS,MSC,0001713334,US86389T1060,25,253010
XNYS,BCSF,0001655050,US05684B1070,40,402030
XNMS,SIBN,0001459839,US8257041090,35,351010
XNCM,RVPH,0001742927,VGG8708A1167,35,352020
XNYS,SWI,0001739942,US83417Q2049,45,451030
XNMS,NIU,0001744781,US65481N1000,25,251020
XNYS,BWMX,0001788257,MX00BW020002,25,255040
XNYS,YETI,0001670592,US98585X1046,25,252020
XNCM,BFC,0001746109,US06211J1007,40,401010
XNGS,STNE,0001745431,KYG851581069,40,402010
XNYS,CLVT,0001764046,JE00BJJN4441,20,202020
XNCM,GDYN,0001743725,US39813G1094,45,451020
XNGS,TWST,0001581280,US90184D1000,35,352010
XNGS,LIN,0001707925,IE000S9YS762,15,151010
XNCM,IMTX,0001809196,NL0015285941,35,352010
XNCM,TLSA,0001723069,BMG889121031,35,352010
XNYS,CNF,0001733868,US18979T1051,40,402010
XNCM,ALBT,0001630212,US05344R3021,60,602010
XNMS,ETON,0001710340,US29772L1089,35,352020
XNYS,AMR,0001704715,US0207641061,15,151040
XNCM,CREX,0001356093,US22530J3095,50,502010
XNCM,MDRR,0001654595,US58403P4028,60,601010
XNCM,TC,0001743340,US89856T3023,50,502010
XNYS,UTZ,0001739566,KYG227071068,30,302020
XNYS,MOGU,0001743971,US6080123085,25,255030
XNGS,ESGRO,0001363829,US29359U2087,40,403010
XNCM,WRAP,0001702924,US98212N1072,45,452030
XNGS,MRNA,0001682852,US60770K1079,35,352010
XNCM,DMAC,0001401040,US25253X2071,35,352010
XNYS,TME,0001744676,US88034P1093,50,502020
XNCM,RENB,0001527728,US29350E1047,35,352010
XNYS,SUZ,0000909327,US86959K1051,15,151050
XNGS,QFIN,0001741530,US88557W1018,40,402020
XNGS,LEGH,0001436208,US52472M1018,25,252010
XNCM,APM,0001734005,KYG6096M1226,35,352010
XNCM,DTSS,0001631282,US2381163052,45,451030
XNCM,ADN,0001744494,US00788A2042,20,201040
XNYS,TAK,0001756672,US8740602052,35,352020
XNCM,MTC,0001742518,VGG6181K1223,45,451030
XNCM,BCOW,0001751692,US28253R1059,40,401010
XNGS,TIGO,0001585575,LU0038705702,50,501020
XNYS,WF,0001264136,US9810641087,40,401010
XNCM,RBKB,0001751783,US7620931029,40,401010
XNCM,HOTH,0001711786,US44148G2049,35,352020
XNGS,NFE,0001749723,US6443931000,10,101020
XNMS,CFFA,0001819796,US36831E1082,40,402030
XNGS,GOSS,0001728117,US38341P1021,35,352010
XNGS,ALEC,0001653087,US0144421072,35,352010
XNMS,HPH,0001750264,US69373Y1091,40,402030
XNCM,CMMB,0001534248,US16385C1045,35,352010
XNCM,CTRM,0001720161,MHY1146L2082,20,203030
XNGS,ZYXI,0000846475,US98986M1036,35,351010
XNYS,LEVI,0000094845,US52736R1023,25,252030
XNCM,AREC,0001590715,US02927U2087,10,101020
XNMS,EPSN,0001726126,US2943752095,10,101020
XNCM,SLE,0001621672,US86804F3010,50,502030
XNCM,VFF,0001584549,CA92707Y1088,30,302020
XNCM,XTKG,0001754323,KYG720071342,45,451030
XNMS,FUTU,0001754581,US36118L1061,40,402030
XNCM,ASLE,0001754170,US00810F1066,20,201010
XNGS,LYFT,0001759509,US55087P1049,20,203040
XNCM,SJ,0001753673,VGG7864D1125,50,502020
XNGS,TW,0001758730,US8926721064,40,402030
XNGS,FOXA,0001754301,US35137L1052,50,502010
XNCM,CYCN,0001755237,US23255M2044,35,352010
XNYS,DOW,0001751788,US2605571031,15,151010
XNGS,TIGR,0001756699,US91531W1062,40,402030
XNGS,PLMR,0001761312,US69753M1053,40,403010
XNCM,DTIL,0001357874,US74019P2074,35,352010
XNGS,LAZR,0001758057,US5504243032,25,251010
XNGS,CARE,0001829576,US1461031064,40,401010
XNGS,GNFT,0001757064,US3722791098,35,352010
XNCM,MVST,0001760689,US59516C1062,20,201060
XNYS,PINS,0001506293,US72352L1061,50,502030
XNCM,HOOK,0001760542,US43906K2096,35,352010
XNYS,UBER,0001543151,US90353T1007,20,203040
XNYS,PD,0001568100,US69553P1003,45,451030
XNYS,JMIA,0001756708,US48138M1053,25,255030
XNCM,VERB,0001566610,US92337U3023,45,451030
XNYS,PSTL,0001759774,US73757R1023,60,601040
XNGS,BYND,0001655210,US08862E1091,30,302020
XNMS,TMDX,0001756262,US89377M1099,35,351010
XNGS,ZM,0001585521,US98980L1017,45,451030
XNCM,YJ,0001759614,US98873N3052,25,255030
XNMS,TRVI,0001563880,US89532M1018,35,352020
XNGS,RRBI,0001071236,US75686R2022,40,401010
XNCM,SY,0001758530,US83356Q1085,50,502030
XNMS,JFIN,0001743102,US47737C1045,40,402020
XNYS,FOA,0001828937,KYG751301071,40,402010
XNCM,BEEM,0001398805,US07373B1098,20,201040
XNGS,NXTC,0001661059,US65343E1082,35,352010
XNMS,APLT,0001697532,US03828A1016,35,352010
XNGS,QNCX,0001662774,US22053A1079,35,352010
XNCM,GNLN,0001743745,US3953304009,25,255010
XNCM,DYAI,0001213809,US26745T1016,35,352010
XNMS,BWAY,0001505065,US10501L1061,35,351010
XNGS,MIST,0001408443,US59935V1070,35,352020
XNCM,FXNC,0000719402,US32106V1070,40,401010
XNCM,MNSB,0001693577,US56064Y1001,40,401010
XNCM,SONM,0001178697,US83548F3091,45,452020
XNYS,ALTG,0001759824,US02128L1061,20,201070
XNYS,PSN,0000275880,US70202L1026,20,202020
XNYS,MEC,0001766368,US5786051079,20,201060
XNYS,FSLY,0001517413,US31188V1008,45,451020
XNCM,MREO,0001719714,US5894921072,35,352010
XNYS,DM,0001754820,US25058X3035,20,201060
XNCM,FRAF,0000723646,US3535251082,40,401010
XNCM,ZBAI,0001755058,VGG0602B2093,20,202020
XNYS,KTB,0001760965,US50050N1037,25,252030
XNCM,XAIR,0001641631,US08862L1035,35,351010
XNCM,PAVS,0001751876,KYG4289N2050,30,303020
XNYS,AVTR,0001722482,US05352A1007,35,352030
XNGS,SPFI,0001163668,US83946P1075,40,401010
XNGS,DOYU,0001762417,US25985W2044,50,502020
XNYS,RVLV,0001746618,US76156B1070,25,255040
XNGS,BCYC,0001761612,US0887861088,35,352010
XNCM,ATER,0001757715,US02156U2006,25,252010
XNGS,IDYA,0001676725,US45166A1025,35,352010
XNGS,CRWD,0001535527,US22788C1053,45,451030
XNGS,GO,0001771515,US39874R1014,30,301010
XNYS,CTVA,0001755672,US22052L1044,15,151010
XNYS,GOTU,0001768259,US36257Y1091,25,253020
XNGS,STOK,0001623526,US86150R1077,35,352010
XNMS,PSNL,0001527753,US71535D1063,35,352030
XNGS,BBIO,0001743881,US10806X1028,35,352010
XNGS,AKRO,0001744659,US00973Y1082,35,352010
XNYS,FVRR,0001762301,IL0011582033,20,202020
XNYS,CHWY,0001766502,US16679L1098,25,255040
XNGS,REAL,0001573221,US88339P1012,25,255040
XNYS,AMCR,0001748790,JE00BJ1F3079,15,151030
XNMS,CMBM,0001738177,KYG177661090,45,452010
XNGS,IMVT,0001764013,US45258J1025,35,352010
XNCM,ARTL,0001621221,US04301G5080,35,352020
XNGS,ADPT,0001478320,US00650F1093,35,352030
XNCM,RMBI,0001767837,US76525P1003,40,401010
XNGS,DKNG,0001883685,US26142V1052,25,253010
XNCM,CLPT,0001285550,US18507C1036,35,351010
XNYS,OBDC,0001655888,US69121K1043,40,402030
XNYS,PHR,0001412408,US71944F1066,35,351030
XNCM,ILLR,0001769624,VGG012121023,40,402010
XNCM,CELU,0001752828,US1511902041,35,352010
XNYS,NOVA,0001772695,US86745K1043,55,551050
XNCM,FSEA,0001943802,US33631F1049,40,401010
XNMS,FULC,0001680581,US3596161097,35,352020
XNMS,MIRM,0001759425,US6047491013,35,352010
XNYS,IFS,0001615903,PAL2400671A3,40,401010
XNCM,PBFS,0001769663,US7235611065,40,401010
XNGS,GMAB,0001434265,US3723032062,35,352010
XNGS,IHRT,0001400891,US45174J5092,50,502010
XNMS,SMXT,0001519472,US83419H1032,20,201040
XNCM,SNDL,0001766600,US83307B1017,35,352020
XNGS,AFYA,0001771007,KYG011251066,25,253020
XNCM,XPEL,0001767258,US98379L1008,25,251010
XNMS,CSTL,0001447362,US14843C1053,35,351020
XNCM,ARKO,0001823794,US0412421085,25,255040
XNGS,HCAT,0001636422,US42225T1079,35,351030
XNYS,VIST,0001762506,US92837L1098,10,101020
XNYS,SKIL,0001774675,US83066P3091,20,202020
XNCM,BHAT,0001759136,KYG1329V2058,50,502020
XNMS,WIMI,0001770088,KYG9687V1059,50,502010
XNYS,DT,0001773383,US2681501092,45,451030
XNCM,XCUR,0001698530,US30205M3097,35,352010
XNMS,KRUS,0001772177,US5012701026,25,253010
XNGS,OPRT,0001538716,US68376D1046,40,402020
XNYS,AMTD,0001769731,US00180G3048,40,402030
XNCM,BCDA,0000925741,US09060U6064,35,352010
XNGS,INMD,0001742692,IL0011595993,35,351010
XNCM,CLEU,0001775085,KYG2161Y1254,25,253020
XNGS,CFB,0001458412,US22766M1099,40,401010
XNCM,VMD,0001729149,US92663R1059,35,351020
XNCM,BTOG,0001735556,KYG216211188,45,451030
XNMS,JFU,0001619544,US65442R2085,50,502030
XNCM,NEPH,0001196298,US6406714005,20,201060
XNYS,AHL PR E,0001267395,BMG053842040,40,403010
XNGS,TXG,0001770787,US88025U1097,35,352030
XNMS,XGN,0001274737,US30068X1037,35,352010
XNYS,SPRU,0001772720,US9837FR2091,55,551050
XNGS,PTON,0001639825,US70614W1009,25,252020
XNYS,HIMS,0001773751,KYG671451055,35,351020
XNGS,SWTX,0001773427,US85205L1070,35,352010
XNGS,ADV,0001776661,US00791N1028,50,502010
XNGS,IGMS,0001496323,US4495851085,35,352010
XNGS,VIR,0001706431,US92764N1028,35,352010
XNYS,NET,0001477333,US18915M1071,45,451020
XNYS,CHPT,0001777393,US15961R1059,20,201040
XNGS,CRNC,0001768267,US1567271093,45,451030
XNCM,ALRS,0000903419,US01446U1034,40,402010
XNYS,NVST,0001757073,US29415F1049,35,351010
XNCM,KRRO,0001703647,US5009461089,35,352010
XNGS,PNTG,0001766400,US70805E1091,35,351020
XNGS,DDOG,0001561550,US23804L1035,45,451030
XNCM,EPOW,0001780731,KYG3932F1063,20,202020
XNCM,APRE,0001781983,US03836J2015,35,352010
XNYS,ANVS,0001477845,US03615A1088,35,352010
XNGS,BNTX,0001776985,US09075V1026,35,352010
XNMS,HUIZ,0001778982,US44473E2046,40,403010
XNGS,MAPS,0001779474,KYG8136L1068,45,451030
XNCM,RCEL,0001762303,US05380C1027,35,352010
XNGS,HBT,0000775215,US4041111067,40,401010
XNGS,MCBS,0001747068,US59165J1051,40,401010
XNCM,INDI,0001841925,KYG8857S1167,45,453010
XNGS,CABA,0001759138,US12674W1099,35,352010
XNGS,BEAM,0001745999,US07373V1052,35,352010
XNGS,PGNY,0001551306,US74340E1038,35,351020
XNGS,PHAT,0001783183,US71722W1071,35,352020
XNGS,RLMD,0001553643,US75955J4022,35,352020
XNCM,FRHC,0000924805,US3563901046,40,402030
XNYS,BRBR,0001772016,US07831C1036,30,303020
XNGS,IPHA,0001652569,US45781K2042,35,352010
XNCM,KRMD,0000704440,US7599101026,35,351010
XNMS,ETNB,0001785173,US2825591033,35,352010
XNCM,DUO,0001750593,KYG331471105,50,502030
XNCM,YGMZ,0001782037,KYG6180C1134,20,203040
XNMS,TELA,0001561921,US8723811084,35,351010
XNGS,BWIN,0001781755,US05589G1022,40,403010
XNYS,DAO,0001781753,US98741T1043,25,253020
XNYS,BAK,0001071438,US1055321053,15,151010
XNMS,RAPT,0001673772,US75382E1091,35,352010
XNCM,XHG,0001769256,US74738J4094,40,403010
XNCM,BLDE,0001779128,US0926671043,20,203020
XNGS,ASTS,0001780312,US00217D1000,50,501010
XNGS,AVPT,0001777921,US0536041041,45,451030
XNCM,UK,0001821424,KYG9449A1343,60,602010
XNCM,KRKR,0001779476,US88429K2024,50,502030
XNCM,CNSP,0001729427,US18978H4092,35,352020
XNYS,VEL,0001692376,US92262D1019,40,402010
XNMS,SITM,0001451809,US82982T1060,45,453010
XNYS,PINE,0001786117,US02083X1037,60,601010
XNMS,CAN,0001780652,US1347481020,45,452020
XNCM,GRWG,0001604868,US39986L1098,25,255040
XNMS,WKEY,0001724156,US97727L4086,45,453010
XNYS,BILL,0001786352,US0900431000,45,451030
XNGS,XP,0001787425,KYG982391099,40,402030
XNYS,OCFT,0001780531,US68248T2042,45,451030
XNMS,EH,0001759783,US26853E1029,20,201010
XNCM,SPT,0001517375,US85209W1099,45,451030
XNCM,SOGP,0001783407,US53933L2034,50,502020
XNYS,JBI,0001839839,US47103N1063,20,201020
XNYS,BKSY,0001753539,US09263B2079,20,202020
XNCM,MNPR,0001645469,US61023L2079,35,352010
XNMS,KPLT,0001785424,US4858592011,40,402020
XNCM,MNTS,0001781162,US60879E3099,20,201010
XNCM,MDIA,0001784254,US58450D1046,50,502010
XNCM,CURI,0001776909,US23130Q1076,50,502020
XNYS,FREY,0001992243,LU2360697374,20,201040
XNCM,JSPR,0001788028,US4718712023,35,352010
XNCM,PRCH,0001784535,US7332451043,45,451030
XNGS,ARQT,0001787306,US03969K1088,35,352010
XNGS,BDTX,0001701541,US09203E1055,35,352010
XNGS,SMCI,0001375365,US86800U3023,45,452020
XNCM,BSBK,0001787414,US0972351052,40,401010
XNCM,OCG,0001776067,KYG6796W1151,50,502030
XNMS,SWKH,0001089907,US78501P2039,40,402010
XNGS,REYN,0001786431,US76171L1061,30,303010
XNGS,SDGR,0001490978,US80810D1037,35,351030
XNCM,CLSK,0000827876,US18452B2097,45,451030
XNCM,ADXN,0001574232,US00654J2069,35,352020
XNCM,FTHM,0001753162,US31189V1098,60,602010
XNGS,RVMD,0001628171,US76155X1000,35,352010
XNMS,CCAP,0001633336,US2256551092,40,402030
XNCM,ZCMD,0001785566,KYG9897X1152,25,253020
XNMS,QMCO,0000709283,US7479066000,45,452020
XNYS,NREF,0001786248,US65342V1017,40,402040
XNMS,ONEW,0001772921,US68280L1017,25,255040
XNCM,COFS,0000803164,US1703861062,40,401010
XNCM,DUOT,0001396536,US2660424076,45,451030
XNCM,SCNX,0001382574,US80880X1046,35,351030
XNCM,PASG,0001787297,US7027121000,35,352010
XNYS,VNT,0001786842,US9288811014,45,452030
XNGS,AEVA,0001789029,US00835Q2021,45,452030
XNGS,ZI,0001794515,US98980F1049,50,502030
XNYS,PCOR,0001611052,US74275K1088,45,451030
XNGS,ACCD,0001481646,US00437E1029,35,351020
XNGS,ELVN,0001672619,US29337E1029,35,352020
XNGS,LUNG,0001127537,US7458481014,35,351010
XNYS,UWMC,0001783398,US91823B1098,40,402010
XNCM,LYRA,0001327273,US55234L1052,35,352020
XNYS,CARR,0001783180,US14448C1045,20,201020
XNYS,OTIS,0001781335,US68902V1070,20,201060
XNCM,NWTN,0001932737,KYG6693P1063,25,251020
XNYS,BIPC,0001788348,US11276H1068,55,551020
XNMS,KROS,0001664710,US4923271013,35,352010
XNMS,ZNTL,0001725160,US98943L1070,35,352010
XNGS,ORIC,0001796280,US68622P1093,35,352010
XNCM,RSSS,0001386301,US7610251057,45,451020
XNCM,EJH,0001769768,KYG2952X1464,25,253020
XNYS,MPLN,0001793229,US62548M2098,35,351030
XNYS,SPHR,0001795250,US55826T1025,50,502020
XNYS,RSI,0001793659,US7820111000,25,253010
XNCM,LTRN,0001763950,US51654W1018,35,352010
XNGS,KC,0001795589,US49639K1016,45,451020
XNYS,SKLZ,0001801661,US83067L2088,50,502020
XNCM,EDTK,0001782309,KYG8211A1085,25,253020
XNCM,NVVE,0001836875,KYG6463T1067,20,201040
XNCM,TIRX,0001782941,KYG8884K1287,40,403010
XNYS,APG,0001796209,VGG0473C1041,20,201030
XNCM,TOI,0001799191,US68236X1000,35,351020
XNCM,DCTH,0000872912,US24661P8077,35,351010
XNCM,VINC,0001796129,US92731L1061,35,352010
XNCM,GAN,0001799332,BMG3728V1090,25,253010
XNMS,UCL,0001775898,US90354D1046,50,501020
XNGS,PLRX,0001746473,US7291391057,35,352020
XNYS,ADCT,0001771910,CH0499880968,35,352010
XNYS,FOUR,0001794669,US82452J1097,40,402010
XNGS,DADA,0001793862,US23344D1081,30,301010
XNCM,WINT,0000946486,US97382D6004,35,352010
XNYS,SLQT,0001794783,US8163073005,40,403010
XNCM,IGIC,0001789974,BMG4809J1062,40,403010
XNGS,GBIO,0001733294,US37148K1007,35,352010
XNGS,PCVX,0001649094,US92243G1085,35,352010
XNGS,RPRX,0001802768,GB00BMVP7Y09,35,352020
XNMS,BNR,0001792267,US12233L2060,35,352010
XNMS,RNA,0001599901,US05370A1088,35,352010
XNCM,EOSE,0001805077,US29415C1018,20,201040
XNGS,WMG,0001319161,US9345502036,50,502020
XNCM,GLSI,0001799788,US3968791083,35,352010
XNGS,RPTX,0001808158,US7602731025,35,352010
XNYS,AZEK,0001782754,US05478C1053,20,201020
XNMS,QH,0001781193,US74841Q2093,20,202010
XNGS,API,0001802883,US00851L1035,45,451030
XNYS,LMND,0001691421,US52567D1072,40,403010
XNYS,DNB,0001799208,US26484T1060,20,202020
XNGS,CLOV,0001801170,KYG8251K1076,35,351020
XNYS,ETWO,0001800347,KYG1992Y1145,45,451030
XNCM,PCT,0001830033,US74623V1035,15,151010
XNGS,OPEN,0001801169,KYG8250T1094,60,602010
XNCM,INVZ,0001835654,IL0011745804,45,452030
XNCM,VRME,0001104038,US92346X2062,45,452030
XNYS,MP,0001801368,US5533681012,15,151040
XNGS,EBON,0001799290,KYG3R33A2053,45,452020
XNCM,IMG,0001527613,US67073S3076,30,302020
XNGS,EBC,0001810546,US27627N1054,40,401010
XNGS,NKTX,0001787400,US65487U1088,35,352010
XNGS,NCNO,0001902733,US63947X1019,45,451030
XNGS,TMC,0001798562,KYG8598Y1098,15,151040
XNYS,ACI,0001646972,US0130911037,30,301010
XNMS,RLAY,0001812364,US75943R1023,35,352010
XNMS,ITOS,0001808865,US46565G1040,35,352010
XNCM,ADTX,0001726711,US0070257037,35,352010
XNCM,PYPD,0001611842,IL0011326795,35,352020
XNGS,ALXO,0001810182,US00166B1052,35,352010
XNYS,MEG,0001643615,US6151111019,20,202010
XNCM,PRFX,0001801834,IL0011651580,35,352020
XNCM,CNEY,0001780785,VGG2181K1131,15,151010
XNGS,ANNX,0001528115,US03589W1027,35,352010
XNMS,NRIX,0001549595,US67080M1036,35,352010
XNGS,INZY,0001693011,US45790W1080,35,352010
XNGS,VSTA,0001792829,KYG9440A1094,25,253020
XNCM,CXDO,0001075736,US2265521078,45,451020
XNYS,BFLY,0001804176,US1241551027,35,351010
XNMS,IVA,0001756594,US46124U1079,35,352010
XNMS,VITL,0001579733,US92847W1036,30,302020
XNCM,VMAR,0001813783,US92840Q2021,25,252020
XNGS,RXT,0001810019,US7501021056,45,451020
XNCM,BAOS,0001811216,KYG089081247,50,502010
XNCM,GOCO,0001808220,US38046W2044,40,403010
XNMS,BIGC,0001626450,US08975P1084,45,451020
XNYS,ALIT,0001844744,US01626W1018,20,202020
XNCM,ALVR,0001754068,US0198182026,35,352010
XNGS,JAMF,0001721947,US47074L1052,45,451030
XNYS,NTST,0001798100,US64119V3033,60,601070
XNMS,VERX,0001806837,US92538J1060,45,451030
XNMS,OBIO,0001814114,KYG4411D1097,35,351010
XNMS,NUKK,0001787518,VGG1643W1115,45,451030
XNYS,RKT,0001805284,US77311W1018,40,402010
XNYS,BEPC,0001791863,US11285B1089,55,551050
XNGS,NAUT,0001808805,KYG3166W1069,35,352030
XNMS,CVAC,0001809122,NL0015436031,35,352010
XNMS,IRON,0001816736,US2546041011,35,352010
XNMS,HRMY,0001802665,US4131971040,35,352020
XNCM,TALK,0001803901,US87427V1035,35,351020
XNMS,TNGX,0001819133,US87583X1090,35,352010
XNMS,IBEX,0001720420,BMG4690M1010,20,202020
XNMS,NNOX,0001795251,IL0011681371,35,351020
XNMS,KYMR,0001815442,US5015751044,35,352010
XNYS,SST,0001805833,KYG9027T1094,50,502030
XNYS,BNL,0001424182,US11135E2037,60,601010
XNGS,AOUT,0001808997,US02875D1090,25,252020
XNCM,OLB,0001314196,US67086U4067,40,402010
XNYS,XPEV,0001810997,US98422D1054,25,251020
XNYS,ML,0001807846,US60938K3041,40,402020
XNGS,MAXN,0001796898,SGXZ57724486,45,453010
XNCM,FLUX,0001083743,US3440573026,20,201040
XNYS,QS,0001811414,US74767V1098,25,251010
XNCM,AMST,0001807166,US0310942042,25,253020
XNYS,MIR,0001809987,US60471A1016,45,452030
XNYS,NYC,0001595527,US6494393043,60,602010
XNYS,NUVB,0001811063,US67080N1019,35,352020
XNCM,UPC,0001809616,KYG9442G1203,35,352020
XNCM,ANGH,0001871983,KYG0369L1014,50,502020
XNGS,BSY,0001031308,US08265T2087,45,451030
XNGS,CRSR,0001743759,US22041X1028,45,452020
XNGS,FROG,0001800667,IL0011684185,45,451030
XNYS,AMWL,0001393584,US03044L2043,35,351030
XNGS,DYN,0001818794,US26818M1080,35,352010
XNMS,PLBY,0001803914,US72814P1093,25,252030
XNCM,FFIE,0001805521,US3073598852,25,251020
XNYS,SNOW,0001640147,US8334451098,45,451020
XNCM,JZXN,0001816172,KYG514001364,25,255040
XNGS,ATHA,0001620463,US04746L1044,35,352020
XNGS,PTVE,0001527508,US69526K1051,15,151030
XNCM,HGBL,0000849145,US42727E1038,40,402030
XNCM,DWTX,0001818844,US92829J2033,35,352010
XNGS,GDRX,0001809519,US38246G1085,35,351030
XNGS,CMPS,0001816590,US20451W1018,35,352010
XNYS,RBOT,0001812173,KYG2614K1105,35,351010
XNGS,OM,0001484612,US6901451079,35,351010
XNCM,ORGN,0001802457,US68622D1063,15,151010
XNMS,SLN,0001479615,US82686Q1013,35,352010
XNGS,PMVP,0001699382,US69353Y1038,35,352010
XNGS,PRLD,0001678660,US74065P1012,35,352010
XNGS,TSHA,0001806310,US8776191061,35,352010
XNMS,MKTW,0001805651,KYG051551094,40,402030
XNYS,IH,0001814423,US45175B1098,50,502020
XNYS,YALA,0001794350,US98459U1034,50,502030
XNCM,IMNM,0001472012,US45257U1088,35,352010
XNCM,ABL,0001814287,US00258Y1047,40,403010
XNGS,ASO,0001817358,US00402L1070,25,255040
XNCM,ILAG,0001814963,KYG4804S1012,20,201020
XNGS,CCCC,0001662579,US12529R1077,35,352010
XNGS,PLTR,0001321655,US69608A1088,45,451030
XNGS,STEP,0001796022,US85914M1071,40,402030
XNYS,ASAN,0001477720,US04342Y1047,45,451030
XNCM,ELUT,0001708527,US05479K1060,35,352010
XNYS,U,0001810806,US91332U1016,45,451030
XNGS,LCID,0001811210,US5494981039,25,251020
XNYS,GETY,0001898496,KYG3166T1031,50,502030
XNCM,BIVI,0001580149,US09074F4054,35,352010
XNCM,LNSR,0001320350,US52634L1089,35,351010
XNYS,VLN,0001863006,IL0011796880,45,453010
XNCM,WNW,0001787803,VGG9604C1150,30,301010
XNGS,KRON,0001741830,US50107A1043,35,352010
XNCM,SPRB,0001683553,US85209E1091,35,352010
XNCM,EVLV,0001805385,US30049H1023,45,452030
XNGS,STTK,0001680367,US82024L1035,35,352010
XNMS,ARRY,0001820721,US04271T1007,20,201040
XNCM,HUDI,0001791725,KYG4645E1052,15,151040
XNMS,LXEH,0001814067,US53934A2069,25,253020
XNCM,GOVX,0000832489,US3736786068,35,352010
XNCM,SYTA,0001649009,US83013Q8895,45,452010
XNGS,TARS,0001819790,US87650L1035,35,352020
XNCM,ALGS,0001799448,US01626L2043,35,352010
XNGS,PRAX,0001689548,US74006W2070,35,352010
XNYS,AMBP,0001845097,LU2369833749,15,151030
XNCM,THRY,0001556739,US8860292064,50,502010
XNYS,GENI,0001834489,GG00BMF1JR16,25,253010
XNGS,CCCS,0001818201,KYG283021007,45,451030
XNCM,TOMZ,0000314227,US8900232039,20,202010
XNGS,AVO,0001802974,US60510V1089,30,302020
XNYS,AUNA,0001799207,LU2791994721,35,351020
XNMS,KSMT,0001848739,VGG6529J2092,50,502020
